 01-01-21,00:00:51,2.885350E+2
 01-01-21,00:01:51,2.885260E+2
 01-01-21,00:02:51,2.885280E+2
 01-01-21,00:03:51,2.885360E+2
 01-01-21,00:04:51,2.885190E+2
 01-01-21,00:05:51,2.885210E+2
 01-01-21,00:06:52,2.885500E+2
 01-01-21,00:07:52,2.885130E+2
 01-01-21,00:08:52,2.885030E+2
 01-01-21,00:09:52,2.885370E+2
 01-01-21,00:10:52,2.885190E+2
 01-01-21,00:11:52,2.885180E+2
 01-01-21,00:12:52,2.885300E+2
 01-01-21,00:13:52,2.885370E+2
 01-01-21,00:14:53,2.885400E+2
 01-01-21,00:15:53,2.885150E+2
 01-01-21,00:16:53,2.885030E+2
 01-01-21,00:17:53,2.885510E+2
 01-01-21,00:18:53,2.885540E+2
 01-01-21,00:19:53,2.885360E+2
 01-01-21,00:20:53,2.885060E+2
 01-01-21,00:21:53,2.885280E+2
 01-01-21,00:22:54,2.885330E+2
 01-01-21,00:23:54,2.885090E+2
 01-01-21,00:24:54,2.885210E+2
 01-01-21,00:25:54,2.885190E+2
 01-01-21,00:26:54,2.885210E+2
 01-01-21,00:27:54,2.885580E+2
 01-01-21,00:28:54,2.885080E+2
 01-01-21,00:29:55,2.885040E+2
 01-01-21,00:30:55,2.885300E+2
 01-01-21,00:31:55,2.885220E+2
 01-01-21,00:32:55,2.885160E+2
 01-01-21,00:33:55,2.884960E+2
 01-01-21,00:34:55,2.885410E+2
 01-01-21,00:35:55,2.884950E+2
 01-01-21,00:36:56,2.885460E+2
 01-01-21,00:37:56,2.885270E+2
 01-01-21,00:38:56,2.884980E+2
 01-01-21,00:39:56,2.885260E+2
 01-01-21,00:40:56,2.885310E+2
 01-01-21,00:41:56,2.885170E+2
 01-01-21,00:42:57,2.884940E+2
 01-01-21,00:43:57,2.885210E+2
 01-01-21,00:44:57,2.885170E+2
 01-01-21,00:45:57,2.885280E+2
 01-01-21,00:46:57,2.885080E+2
 01-01-21,00:47:57,2.885080E+2
 01-01-21,00:48:57,2.885120E+2
 01-01-21,00:49:57,2.884910E+2
 01-01-21,00:50:58,2.885220E+2
 01-01-21,00:51:58,2.885140E+2
 01-01-21,00:52:58,2.885330E+2
 01-01-21,00:53:58,2.885280E+2
 01-01-21,00:54:58,2.885210E+2
 01-01-21,00:55:59,2.885260E+2
 01-01-21,00:56:58,2.885270E+2
 01-01-21,00:57:58,2.885300E+2
 01-01-21,00:58:58,2.884930E+2
 01-01-21,00:59:59,2.885090E+2
 01-01-21,01:00:59,2.884980E+2
 01-01-21,01:01:59,2.885310E+2
 01-01-21,01:02:59,2.885250E+2
 01-01-21,01:03:59,2.885290E+2
 01-01-21,01:04:59,2.884980E+2
 01-01-21,01:05:59,2.885030E+2
 01-01-21,01:06:59,2.884900E+2
 01-01-21,01:07:59,2.885440E+2
 01-01-21,01:09:00,2.885190E+2
 01-01-21,01:10:00,2.885060E+2
 01-01-21,01:11:00,2.885060E+2
 01-01-21,01:12:00,2.885160E+2
 01-01-21,01:13:00,2.885160E+2
 01-01-21,01:14:00,2.885460E+2
 01-01-21,01:15:00,2.884900E+2
 01-01-21,01:16:00,2.885310E+2
 01-01-21,01:17:00,2.885010E+2
 01-01-21,01:18:00,2.885060E+2
 01-01-21,01:19:01,2.885590E+2
 01-01-21,01:20:01,2.885100E+2
 01-01-21,01:21:01,2.885040E+2
 01-01-21,01:22:01,2.885190E+2
 01-01-21,01:23:01,2.884910E+2
 01-01-21,01:24:01,2.885370E+2
 01-01-21,01:25:02,2.884850E+2
 01-01-21,01:26:02,2.885270E+2
 01-01-21,01:27:02,2.885110E+2
 01-01-21,01:28:02,2.885000E+2
 01-01-21,01:29:02,2.885260E+2
 01-01-21,01:30:02,2.885170E+2
 01-01-21,01:31:03,2.884720E+2
 01-01-21,01:32:03,2.885000E+2
 01-01-21,01:33:03,2.884940E+2
 01-01-21,01:34:03,2.885380E+2
 01-01-21,01:35:03,2.884760E+2
 01-01-21,01:36:03,2.884960E+2
 01-01-21,01:37:03,2.885180E+2
 01-01-21,01:38:03,2.885200E+2
 01-01-21,01:39:03,2.884820E+2
 01-01-21,01:40:04,2.885220E+2
 01-01-21,01:41:04,2.885140E+2
 01-01-21,01:42:04,2.884940E+2
 01-01-21,01:43:04,2.885150E+2
 01-01-21,01:44:04,2.885060E+2
 01-01-21,01:45:04,2.884980E+2
 01-01-21,01:46:04,2.884940E+2
 01-01-21,01:47:04,2.884670E+2
 01-01-21,01:48:04,2.884790E+2
 01-01-21,01:49:05,2.885090E+2
 01-01-21,01:50:05,2.885130E+2
 01-01-21,01:51:05,2.884860E+2
 01-01-21,01:52:05,2.885540E+2
 01-01-21,01:53:05,2.884810E+2
 01-01-21,01:54:05,2.884590E+2
 01-01-21,01:55:06,2.884660E+2
 01-01-21,01:56:06,2.885160E+2
 01-01-21,01:57:06,2.884960E+2
 01-01-21,01:58:06,2.884870E+2
 01-01-21,01:59:06,2.884810E+2
 01-01-21,02:00:07,2.884930E+2
 01-01-21,02:01:07,2.885110E+2
 01-01-21,02:02:07,2.884680E+2
 01-01-21,02:03:07,2.884650E+2
 01-01-21,02:04:07,2.884970E+2
 01-01-21,02:05:07,2.885120E+2
 01-01-21,02:06:07,2.884800E+2
 01-01-21,02:07:08,2.884710E+2
 01-01-21,02:08:08,2.885010E+2
 01-01-21,02:09:08,2.884530E+2
 01-01-21,02:10:08,2.884920E+2
 01-01-21,02:11:09,2.884810E+2
 01-01-21,02:12:09,2.885100E+2
 01-01-21,02:13:09,2.884760E+2
 01-01-21,02:14:09,2.884630E+2
 01-01-21,02:15:09,2.884740E+2
 01-01-21,02:16:09,2.884810E+2
 01-01-21,02:17:10,2.884910E+2
 01-01-21,02:18:10,2.884920E+2
 01-01-21,02:19:10,2.885060E+2
 01-01-21,02:20:10,2.884860E+2
 01-01-21,02:21:10,2.884850E+2
 01-01-21,02:22:11,2.884690E+2
 01-01-21,02:23:11,2.884560E+2
 01-01-21,02:24:11,2.884900E+2
 01-01-21,02:25:12,2.885030E+2
 01-01-21,02:26:12,2.884770E+2
 01-01-21,02:27:12,2.884540E+2
